,a1,a2,a3,a4,encoded_condition
51,0.017403427913616067,0.9201782337753028,-2.1715175556997828,-2.137184683281765,0
52,1.2690603706093164,-0.9980677478594915,-0.7691472345936423,-1.193051630192713,0
53,-0.3172503563911676,-0.019331064249014738,0.7815330542657993,0.7228213660136102,0
54,-1.2051454954335594,-0.5104571756967385,1.106732867104631,-0.40529681246908783,0
55,0.8277481314317066,-0.2877114645176043,0.8343927528355419,-0.35542256515987364,0
56,-1.0011811358675362,1.3978069290184474,-0.8787986650089276,-0.7374684497238779,0
57,-0.12144821442937694,-0.3144794696298007,0.5965015113793102,0.24088017863688024,0
58,-0.5803970491194553,-0.4807300847510523,0.3132246628476967,0.8087403549917225,0
59,-2.003003016911077,1.2663509741462544,0.5511669109753224,-0.9246358671398666,0
60,0.1945912497904218,-1.3521618469118841,-0.13296136040203688,-0.36534876811946404,0
61,-0.6157563162589191,0.9181773173043549,-0.27470373497283607,0.7884362315516266,0
62,0.08695667176116344,-0.2175056914556716,-0.32240982276960106,-0.680111907068228,0
63,0.4972919189137636,-0.18735911759593418,1.2711874148351694,-0.8079161136106564,0
64,-1.2889896362927327,0.3626547886638111,0.485326337362894,0.2564722512963047,0
65,-1.2644559418825612,1.0553692327265984,1.319191794811478,1.733420598430095,0
66,-0.4240568021278764,0.24159508490237327,0.3795004073021431,0.9285526361641189,0
67,-0.711793238829283,-1.0034858323177036,0.9220564339556936,-1.2015995155884864,0
68,1.6373360257260976,0.25656080483330734,-0.24521348540433724,0.6992307080463456,0
69,0.9283871234740828,-0.8663904149947682,0.4457961670327059,-1.9021583736498746,0
70,0.025884067088493647,1.269858963874044,0.49549538893823836,0.28306277690246545,0
71,1.0817847684109172,-2.31705769461142,0.4399110302003716,-0.5791848930202333,0
72,0.14984047802508021,-2.4227600096859083,2.259567575633185,-0.9291675204746853,0
73,-0.1262722802060636,-1.8595772348679345,1.1974537202380688,-2.0431029270507106,0
74,1.4379016719082975,1.2372681499224196,-1.3432434624824674,-0.6537327620968543,0
75,0.3123784054395812,0.8745176037262098,-0.7293846287988749,0.6264955003036522,0
76,0.8688704947042383,0.5214963364837725,0.3281773654148968,0.32250987810389514,0
78,-0.013993255231664302,2.2089642754437873,1.378566142930124,-0.39116326618969427,0
79,-0.8368398137651987,0.008033923516371999,0.036172242361296354,0.622450311991357,0
80,-1.8067094403884434,2.273297287709003,1.5788383500982641,-0.00796781844746431,0
81,-0.7476849768167482,0.013090707738057041,-0.5237567211343864,0.1913030224664216,0
82,0.25371252896447577,-0.2423017295267125,0.7897231761218784,-0.2628986552509488,0
83,0.1837524653784347,1.758970932934856,0.5576169951173979,0.7082361022133019,0
84,0.30917757504125676,0.00961705998090358,0.006336438735456304,-0.1330414504884651,0
85,-1.802593801052011,1.1082842493001495,-0.3070051623546079,-0.6903566287925661,0
86,0.5219377124498299,-0.6959776097960056,0.8751432093547714,-1.1581825123282472,0
87,-1.3173827434658618,0.5155077779678857,1.4439063346396384,-0.07109418374526127,0
88,0.7618738808075289,-2.2269710425485,-0.21146159615818377,0.8400970795685618,0
89,0.03846539237711702,1.9967564405270402,-0.2012663955930742,-1.7749419790096626,0
90,0.378180592339969,-0.9054153816267317,2.696478455365102,-0.41978941626510596,0
92,0.8155753674215684,0.4473148417303448,-0.5624475411758159,0.26351730724749595,0
93,0.6008094563675161,0.5599650199550185,-0.4705612824491403,1.2484757791017949,0
94,-0.12598862938214705,-1.0337209573744535,0.05071624590327784,-1.4004420935450435,0
95,0.19529687375252897,-0.8060989701829282,1.0495279166553921,-0.18485287101237183,0
96,-0.9709804302893495,-1.0347398637759715,-0.10441893100576699,1.5628480086574594,0
97,-0.007201949884024955,0.2181999721789351,0.957654571010082,-0.6743409261760274,0
98,-0.5526224889088542,0.46058333038521243,0.8695324755014545,0.5894575592137684,0
99,0.33845146106070406,0.510441627754209,-0.20190204202329176,1.2592098614737908,0
100,0.983517873943284,-1.0632919484536116,-0.24219795807845496,-1.4593043612704093,0
101,0.6285880201183278,-0.1451074248138704,-0.6392125816234715,-2.0036471389738786,0
102,-0.3611952155121281,0.9756362590835621,-1.0198385679534425,-0.8755521254922533,0
103,-0.6265778854480009,1.229627771000729,-0.07352018708732444,1.3978639753935778,0
104,1.5836045125604794,-1.4370801743030366,1.36678295618409,-2.054361117571973,0
105,0.003899646925082846,0.10196687629053852,0.3986117677231078,-0.04955739268559207,0
106,0.07222204237030269,0.35135883468597734,-0.2927907652144812,0.7795234973889604,0
108,-0.14182022879069497,-1.3014095230345915,1.1675341107141666,-0.49954941058305213,0
109,1.196245983030173,-1.401881073490701,-0.840098160156474,-1.0142265087879787,0
110,-1.5238032749510495,-2.7002743523991275,-0.49732041530883236,-0.17577248015444308,0
112,-0.17046696023616162,-0.5830492899909734,0.5241721143807097,0.33175560915697927,0
113,-0.8936960900651414,1.7108950122236684,1.2117452730393545,-0.06339037307606919,0
114,0.6232693169486293,-0.6906248034637961,-0.7378588384449953,-0.32857925147950856,0
115,-1.3860074262146782,0.268046916830366,0.03614738467966773,1.8645258176253627,0
116,-1.2830844144821905,1.7487620016639343,-0.8842899528596135,0.33955931889329677,0
117,-0.5813138598276685,0.9812955887900447,-1.1710442942029609,0.24036128261285497,0
120,-0.382580125546712,0.3318520277287784,0.4586382264507123,-1.0015494619510221,0
121,0.07613850558126062,0.16083383886582708,0.24600303518322625,-0.8382014568878899,0
122,0.6962418443660889,0.07413654063213532,0.16991464019912375,0.30297599094946187,0
123,0.0711404859824261,-0.34274915545799506,-0.33734670681212836,0.7774299604170282,0
124,-2.4766018061165638,2.005583178434342,0.7439011068963423,-0.11868233501112753,0
125,0.860691262054111,-0.14249743504552465,0.21573606377059157,2.0625720986700506,0
126,-0.34065104892175696,1.721569404914782,1.6329441610197792,0.06327643191369668,0
127,0.13574181099666327,-0.2518723542525048,-0.151031926464941,2.1149713310961737,0
129,0.06995944162031766,-0.4645382713230267,0.3389985275991998,0.0932389129884815,0
130,0.3968210755602297,0.7793903450641355,-0.6810993893028664,0.054152317116243465,0
131,-0.5398211690856619,2.0360283287660565,-2.066476095331987,0.10324648301433931,0
132,0.1357948579044529,-2.586721633127983,0.8636505669394615,2.5096189762436487,0
133,-2.2661156795475756,-1.2316442354142063,-0.13664675382375538,-0.7848292944167197,0
134,0.4843124415512023,0.5120792572630557,0.24819987315053477,-0.6906288175551686,0
135,-0.850451850481025,0.3068050945995364,0.2850715628545971,-0.25967090191400144,0
136,1.0068104708881889,-1.4986033889707508,0.2850586497732316,1.8340146155876718,0
137,-0.695208573507133,1.3564574934649145,-0.013505705242686456,-0.14391510199192314,0
138,-0.5635121182815153,0.4266699248371883,-0.6960688788758417,0.8038641222659493,0
139,1.2051578635388285,-0.40042379887095,-0.7193124253337718,-1.404258527471747,0
141,-0.22499277577955065,-0.8482686395805801,-0.609793354002483,0.8892155687177837,0
142,-0.7270467270314295,0.6476846304054982,0.9740703256959952,0.4758042727015379,0
145,0.1125705213201377,-0.10740533359624568,-0.021984499032691566,-0.8168983427765403,0
146,-1.1424780805180221,1.625173480064745,0.10070601213953446,0.4164034187012349,0
147,-0.3541670006725302,0.5389880360730663,-0.4516984988444617,0.17962525586323244,0
148,-0.10557437767160785,-1.0933085336972221,-0.1164652217846234,0.23206386879117868,0
149,0.9756208908779996,-1.1357676973927986,2.242322155469538,2.296949788271909,0
150,0.5680544921350068,0.20953330758930866,0.07747376462779919,-0.3449114459232011,0
151,1.1377862888759103,1.1427539380088911,0.9069029329732599,-1.2781685310086879,0
152,0.39409466467685395,-0.3830654937130526,-0.5742533258142396,-0.029180125754609678,0
154,-0.6339684206766524,0.45254276816933225,-0.9806150833056855,-1.149683852559753,0
155,-1.2208273624382333,0.43450329995749515,0.36199026897050235,0.6828675304137185,0
156,0.6323993903987591,1.5874540759528326,-0.5431424845343684,1.0453940059489597,0
158,-0.9592820857941602,1.4935131762763703,-0.5269042847172312,0.3410882089640855,0
159,-0.07598961675481238,-0.515651043983029,1.0847967701349597,-0.1540193858972589,0
160,-0.3647003149664533,-0.37743454580048424,-0.5335383802687653,0.06450301872048854,0
163,0.2164635908456386,-0.15571767465073819,1.43765963152907,0.27879462545484696,0
164,0.1395361662311998,0.043934338456326126,-0.10289518740463602,0.24797938277807863,0
165,-0.6273745899498977,-0.43919332935768607,2.6681665244712067,0.9070381414179819,0
166,0.16138008215092184,0.6867521697283328,0.7640810248003034,0.5752284573049504,0
167,-0.020869876021190194,0.005330557646048709,1.759763533110519,0.09251326932988366,0
168,-0.6913571678245964,-0.3652019926234833,-0.1456946271095388,2.0640980931157054,0
169,0.3975357074878106,1.2643756012898293,0.7055589400517817,1.3315512641982503,0
170,1.2358590116433323,-0.17891070900150757,1.7881206597891937,0.14043441748616795,0
172,-1.0373491181295285,1.453929088304298,-0.0738365575807796,0.2906406278783255,0
173,-1.0285593455972943,0.7171746146249158,-1.8687154824894396,-0.2919209268447012,0
174,-0.8234699912321102,-0.49738735959927,2.500645119916358,-1.1284907722034978,0
175,-0.24127517381580502,1.4686847829602672,2.63098007840886,0.7867973077257433,0
176,0.23629712904863942,-0.5619985134448444,-0.8961183353904268,-1.5359226023178902,0
177,-0.3391076841705949,1.2755665426301808,0.7616856482070001,2.0009184483154416,0
178,0.7540469596959289,-0.39410601154565905,-0.10764235894163411,-0.3484296304610956,0
179,0.1268701660671236,0.31997140879631303,-0.0854341187821843,-0.7684603255338245,0
180,0.36823780022710006,0.8970101754031778,-1.347223919813388,-0.5071562178102529,0
181,-0.7536142198685536,-0.10517906568161935,-0.7422396012982467,-1.6087388875643374,0
182,-0.39997550776149576,-0.29854224089318515,-1.2658069418038052,-1.1874485955582883,0
183,0.6583123044114605,-0.2628044536323591,-0.24189224087712635,0.8462705523543981,0
184,-0.21881130969448134,-0.9523475160431788,-0.3303510449823597,1.2071609996888901,0
185,0.9701420460998795,-1.5911649334629854,-0.49012782898823953,-0.5229605397920046,0
186,1.072764792316577,-0.9713661561450543,1.3195727307117606,-0.015293112999130817,0
188,-0.34654826365187813,-0.14268986360826263,0.44506657793555415,0.4013896023810842,0
190,0.5804534561670402,-1.4699548061938026,0.14206402913701144,-0.7876293639213651,0
191,1.3062472538548902,-2.230953008234656,-0.8339127941823914,0.39288804698745594,0
192,0.9456243658505503,-0.46331217782593515,-0.47468055540474013,0.007870671910869395,0
193,1.2682996979693144,-2.1007543668328603,1.3129128089974955,0.9834044630787987,0
194,0.2615154288348126,0.08719670691967298,0.2157234735162602,0.05002923648784181,0
197,0.3145423189233765,0.0815317008544076,-0.6754273183130631,1.3599081211361939,0
198,0.3904934802574758,0.7324638870064712,-0.14968573773258587,-0.33710484056174955,0
199,0.17449547970363083,-0.5074288382860981,-0.5423063625159512,-0.05292433872273413,0
200,0.5553132254149725,0.32779626937844564,0.741822100796494,1.7014442100745648,0
201,-1.814268124305937,0.20693921162555487,-0.6399809099647197,1.2992795220790452,0
203,0.7119457308419208,0.30663764201544286,-2.4240328618024622,-0.07426518282958086,0
204,0.24221836502002378,-0.49074034346457485,-0.3883275520431884,-0.695470302779333,0
207,-0.26459979908239417,-0.886791248460263,0.9831772763290256,0.4131776923018814,0
208,0.25644094161795683,-0.09879060768948214,0.6576836908891284,0.5410340200967231,0
209,-0.9605492062707952,-0.04959127881158445,0.5757695592469732,1.9121414773300027,0
210,0.0023888309558324607,0.006360816765132543,-0.3026202027499125,-0.32243849925768725,0
211,0.11134583836973441,1.9249334728478786,-0.16750385305479415,-1.6427566916393868,0
212,1.104352724577715,-1.4094249543130835,-1.591348951298823,1.0859530272018723,0
214,0.753362354319927,-0.3708499696124002,0.07758610843567919,-0.2406451969705974,0
215,0.043059254591697814,1.7274813325871006,0.4795735596145563,-0.16505519240822478,0
216,-0.21185515857867313,-0.23233432732200032,-0.3974893832720225,-0.03743034088660069,0
217,-1.735358346756251,0.9779465371081744,-0.947696410634642,-1.996086661748823,0
218,-0.10219498937989349,-0.6785228065388003,2.1537061345986794,2.303850062966397,0
219,0.3429834685790321,1.2591022639805791,-1.4350231882878777,1.0595507172294258,0
220,-0.8325199938780293,0.697565633209626,1.4128374608742051,0.44297946618172535,0
223,0.5387505795639804,0.15986261387808468,0.3385304283996998,-1.294123425497411,0
225,-1.4967993962309767,0.3836289343663719,-1.5106777037380987,1.2144956181534885,0
226,0.3083388333671493,0.23540870528290486,-1.6997316714699462,0.11575268796838578,0
227,0.5300168565946938,-0.09601203006528632,0.3732633890025985,0.038831274969367995,0
229,-0.24045244630253965,-1.0185679176036857,1.832896769424123,-0.04292586675104756,0
230,-0.06495065533229842,0.30005590400675025,-1.0877323215029882,0.5574551102320315,0
231,-0.3067770952004025,0.34040913859389627,0.3083406126482241,-0.9565398648670449,0
232,-1.671051482124499,2.2436411512481023,1.099120605639659,0.24949958597346514,0
234,0.06055372442669231,-0.3006711592546859,0.5334243371791024,0.20153789906530392,0
235,-0.1853026790173384,0.32008493597196963,-0.5484626740569613,-0.623505331322302,0
236,-1.441948893576513,0.4240360943619547,-0.5846354432321151,0.605965518103099,0
237,-0.21755820160858322,-1.0591936174124077,-0.08383870757947472,0.9336315626492768,0
238,0.8948915043026242,-1.8153669144878548,-0.5032733458183355,-1.6936994246230728,0
239,-0.9037850113956949,0.10540816880262982,0.5359197901529885,0.6797199858929849,0
240,-0.33644332816048245,0.20524850816208864,0.031140660207222764,0.49048219650613656,0
242,0.2317831374612588,0.5144945479251504,0.7472359101589868,0.147721258136054,0
243,0.8007382474013178,1.09388900342689,-1.9384622632149369,-0.4963178929334305,0
244,1.4782513519201956,-2.5781560077246914,1.1540883647423223,-2.183755022313006,0
245,0.2317971498519957,-0.21150294204282777,-0.12459820325565998,-0.043361513552468325,0
246,0.17542790421866492,-1.8740633024817193,0.13390941825468763,-1.6539946127847107,0
247,0.5155840941357075,-0.14304860948333753,2.1178884751610774,0.29587881374585734,0
248,1.346959254255842,0.4121043882004438,2.4853140640651485,-2.108955233849721,0
249,-0.15444259036647634,-0.2693504305807199,0.7577632997422243,-0.249626557448941,0
250,-1.3971092432184975,0.8598413780932002,0.7709701537088067,0.16033691772016828,0
252,0.01609633208797886,0.22843047361323152,-0.6398872901248197,-1.7988540513668088,0
253,-0.32203058340254886,0.7459395627569122,-0.2675443998367595,0.3946543783192384,0
254,0.20239695213890596,-0.7502294088629136,0.8312322761713319,-0.3063055238232186,0
255,-0.1845458097405364,-0.23253158078970368,0.9317541580611968,0.007369439200161951,0
256,-0.034743343912764416,2.4173036718500356,0.4173873880285691,-1.0466517190392899,0
257,1.0231028777749696,-1.4626663615166473,-0.8989882677239129,-0.31248797304697057,0
259,-2.1852842026968315,1.0041400947115484,-0.053349953994387314,0.0925859495207488,0
260,0.23073821346630863,1.2178550028851374,-0.17856519855249578,-1.2541724855226535,0
261,-0.5817262244693537,-0.3289641181538898,0.06126623337890501,0.570754716472813,0
262,0.7643460668875356,-0.9985701056117721,-0.5126643842414076,0.53916055063498,0
264,-0.4873888047183628,0.5852248165386166,0.01994989335153524,-0.3579736109029889,0
265,2.420968968835577,-1.0043230952381714,1.3005646749417203,0.9092764596466177,0
266,-0.898478318846628,1.2239372213209407,-0.672641321008453,1.8384014876657873,0
267,0.1823474229415467,0.33153982799572274,0.7155375236769848,-1.0311919764484925,0
268,-1.3100002153176313,0.32868745770735014,0.30640655588670385,-0.8883073542078298,0
270,-0.8304301458881289,0.0025707120058362488,0.2689712101810367,1.878059969502004,0
272,-0.14412126352670118,-0.1525860275102503,-0.47202368891378504,0.972847013839981,0
273,0.6977131453934614,0.2653307791527813,-1.7901070996768567,0.22711032287432587,0
274,-0.38331477517534557,0.7884044028112713,-0.992120638802361,0.772924367708416,0
275,-0.39178826803094735,0.5206136626930422,-0.4847333892477949,-0.24776032705003315,0
276,0.9757189776131576,2.5710563640211888,-1.0489704795140484,-0.7104609540984111,0
277,-0.43930228324960163,-0.5302790205663845,-0.8600230447034662,0.17747409595113217,0
278,-0.5524283172086433,1.3876434086177885,-0.47304705061200225,0.5671844106825052,0
279,-1.4111296410357985,0.5083442131839528,-0.2348526745707149,1.162365678864834,0
280,0.09274198754240007,-1.4924530542295535,-0.5633191741679884,-0.8969884383597703,0
281,0.3138176781452693,-0.7218334240518013,0.07504836512032101,0.010965805616676354,0
282,-0.11767587866599835,0.24940007822876598,-0.018669969307790732,-1.5173471670828338,0
283,-0.2728851255481007,-0.2049603709097367,-0.3626498897478584,1.013898291365685,0
284,-0.5842084193998868,-0.8689305855500851,0.5441970753082847,0.30013538269293966,0
286,-0.1766434218959677,0.6945202667226372,-1.9024928750712902,0.1483745111663001,0
287,-0.834291560421192,0.3764341496091335,1.0092875268501005,1.4806470023514926,0
288,0.3985626155518134,-0.7769593823712649,1.2568312966270563,0.19818708166015858,0
290,-0.8057022797777464,2.684892901231474,-0.014791073361809992,-0.5042432189253789,0
291,0.30841690240125474,-0.025397814607134993,-0.10840842749364339,0.4994644256720204,0
292,-0.23715152739895182,0.03053728027502742,-0.3223494541142173,0.4661676322553544,0
293,0.5574531176575046,0.6264153140462303,-1.883294351351108,-1.2623120877745229,0
296,-0.5959748240786552,0.05236089306943882,-1.5278746998466255,-0.3628295742528236,0
297,0.7402507601304181,-0.4548458887013427,0.0842524866906272,-0.8640159549581201,0
298,0.6454329155541626,0.8054902427475928,1.5001105212830501,-1.114557024058355,0
299,-0.2659409850529241,1.4724255033981528,0.20987513896581766,-0.26118154954644557,0
300,-0.10571269998588191,1.2676962711777855,0.051943634287070196,0.4812654217043931,0
301,1.5164010865864037,-0.03787920232409887,0.6282547784571159,-2.0347693179148587,0
302,0.40640154728404504,-0.3942479205152298,-0.1264441282368606,-0.05264908059748948,0
303,0.5965817179051889,0.9425118674063516,-0.5736238130976706,-0.8592555472377098,0
304,-1.1259674806897673,2.4493183353852026,-1.0327193666155456,0.29311638736795503,0
305,-0.9075443356533893,-0.9349948872440642,0.4936649596546764,0.048809309618858314,0
306,0.042575626934264935,-0.643105165913326,2.33553523330652,-1.7018911481273553,0
307,0.48214452452719647,-0.2840774596248359,1.4627981726773895,0.22888331414391663,0
308,-0.9971815991972096,2.0265119132666403,-1.625097289447601,-1.213616359894875,0
309,-0.029195237889002097,0.031253636753420695,-1.1439591060387893,0.12014969473447042,0
310,-0.5665748265425761,0.6082821859144764,-1.624942332471215,2.3001755146712632,0
311,-0.06051933685026542,0.4891836641125067,-0.17756798584404374,-0.1073673902372373,0
312,0.6140251426024991,-0.3617110319720422,-0.40082095826432584,-1.6621747537884572,0
313,1.700485867237005,-0.7998180791897256,0.37967473390057754,-0.16670483004710424,0
314,-0.8893502471666035,1.3162575205649052,-1.1673511529324228,-1.5739421603282235,0
315,0.4925217007529086,-0.565875466493518,0.014263391993306056,0.24950248159859922,0
316,-1.6753592913910367,0.04968420608539483,2.017508637166233,1.4818052524051202,0
317,-2.5400579184535768,-0.9343619732397787,2.433177498051875,-0.517731040799875,0
318,-0.17668425800611523,-0.042695212435292576,-0.654295060658395,0.18105656336700307,0
319,0.4866485072640507,1.7092318391002987,-0.12519285065254204,-0.09904044103919345,0
320,0.46107989770945546,0.09457143225032709,-0.42534612804778343,-1.1378262676357382,0
321,-0.3123179948517859,1.0877642123002154,-0.684492301431656,-0.32977051165966476,0
322,-0.705233438194318,-0.47977078011675384,-0.7781896198198454,0.42792511110969766,0
323,0.44633886265425793,0.04238923359563951,0.12892044926912025,-0.8635410724361327,0
324,0.2903108917991007,-0.2773092532301273,-0.15644347603819492,-0.4740852831540444,0
325,0.5656283467674212,-1.4166452826848448,0.23582333031575528,1.0934498006739783,0
326,-0.07182433351976958,0.27826152446007046,0.678070218094938,0.2305645140967574,0
327,0.004197560360999438,0.7032874028627197,1.977016442274314,1.8745099330876347,0
328,-0.09080812031308386,0.04461692059996156,-0.5192048599530418,0.07122086903152992,0
329,0.2231535065374461,-0.4058560742261193,-0.1428798981988903,2.064127049367046,0
330,0.24576550164655964,0.38789471799166936,0.11843470437328653,-0.7556674536915051,0
331,-0.21859511852311236,-0.9895787532997676,-0.34596941689395216,-1.4595649675324758,0
332,-0.5329731135555381,1.193372867454787,-0.5621989643595298,0.44928903334886294,0
334,0.5551330661054983,-0.25890734951000643,-0.7452741754191432,0.43759070780722187,0
335,0.09731563187891766,-1.235944077192201,0.518871294480165,-1.229273004994789,0
336,-0.5329611029349066,-0.4663603824923155,-0.6989000719652313,0.33663763313302053,0
337,-1.2239241007910837,0.600199051007725,2.5579017226910596,0.38509012850140656,0
338,0.7035783318018982,-0.5748469515497825,-1.7876988100021878,-0.049264355422024224,0
339,1.3346984123610723,-2.2029231485650365,1.5927231408365359,-0.270315799031868,0
340,0.04594280442833716,0.2260787581695046,0.260018570870324,-0.2888295574515686,0
341,-0.5801688473274548,-0.7727390096162301,-1.3480503570207811,-1.354016535770506,0
342,-0.4173248492638582,0.2673373719825121,-0.6566129587635053,-1.2687924968245707,0
343,-0.2789304712660117,-1.990150515949397,1.0465417665896164,0.6523881802525021,0
344,0.8036728423756415,0.8931786332247669,1.4544724634669728,-0.9841177986439235,0
345,-0.37057150668520594,-0.05098420049330336,-0.325885701446164,0.5670309425503995,0
346,0.006581798671431123,1.2827414601316791,1.0818655006649873,1.3992480842076631,0
347,0.4820984838147752,-0.487360071809399,-0.03988548405456302,-0.6336284367910092,0
348,0.7780101496260987,0.4662596891680435,-1.956989306704112,-1.4116742234400992,0
349,-0.16285222675572006,-0.3574849828582245,-0.03962399415691131,0.18526014237413183,0
350,-0.15120392651316233,0.062316091102767916,0.6732859214490139,0.25327548114829185,0
352,1.7844581213829152,-1.8686367034853328,1.0795411460191944,-2.0266065506619166,0
353,-0.41326726126047886,0.14350703749917443,-0.21480931250219398,-1.0922549192757514,0
354,0.19895450808887566,0.7649042774503507,1.0874084408411355,0.49841910499862124,0
355,-0.46293718288250746,0.7956445984387722,0.05417953432550943,1.1630027163943293,0
356,0.16329297366351644,-2.0083063495162823,-0.11589058966385793,-1.6501144751050576,0
357,-1.0496580025068247,0.6362751492520077,0.7105143350257986,-0.10533089708044618,0
358,1.1828441321754,-0.19869196790585636,-0.26837438814152803,-2.517606122145556,0
359,0.6270646730682184,-0.7838164237809249,-1.1412699568444205,-0.6995357604675667,0
360,-1.0554311074904192,0.5076602119506217,1.0282665281870689,-0.012511343845332864,0
361,0.3417723976653446,1.435282249702698,-1.1660953557696265,0.10561510437400823,0
362,-1.4051803802829403,-0.212165089294845,-1.8834105690833975,1.1198463193961565,0
363,0.2983680164728066,0.0029552853133730512,-0.6651291359240636,-0.21877743595810403,0
364,-0.14470337827331325,0.7824612551656472,-0.024571118361018218,0.3581955622561685,0
365,-1.2094813294815712,0.9328081320671019,-0.367711817643141,0.5076735229271075,0
366,-0.1807080160947155,-1.013958714272027,1.2496548516581703,0.15351395621676017,0
367,-0.267602454240297,-0.013918826440348813,1.2896111536734203,-0.8189976709987407,0
368,0.2322795764473654,0.8219573595765857,-1.1006841421126015,1.3952434346472447,0
369,0.40405146918045975,-2.03218111455687,-0.1963626529445192,0.9451474638074715,0
370,0.7706836710408158,0.27671187851235757,1.549709666808,-2.54448331463999,0
371,-0.7811645818273647,-0.29010859083159385,2.602558386323358,-1.790705762239537,0
372,-0.25024710742761863,0.20037762469054132,0.6835098536201618,0.188354696954912,0
373,0.09524840389120683,1.0873611908266343,2.3795978951960044,0.678602274591234,0
374,0.12463138638139125,-0.6729429458552774,-0.4344401655994486,-1.2401808248748292,0
375,-0.1165408750163111,0.649486874319047,1.3415798496289426,-0.7281242674162355,0
376,-0.4617801597616622,2.453737380697637,-0.9853477276261474,-0.6682630090196153,0
377,1.2121580535969527,-0.30335494168720845,-0.8304068925916536,-0.39004265926280934,0
378,-0.4839817919991957,0.8362504309917542,0.12255268602074981,-0.26785249073031503,0
379,1.4955346350090843,-0.2286438426593427,-1.7431325379394482,-0.04492158371470071,0
380,-0.7254933534297411,-0.8063260245342414,1.7325266162403028,-1.048276164739503,0
